Wall time,Step,Value
1545693582.800081,10807,1.2342067956924438
1545693609.6731102,10907,0.7623496055603027
1545693636.6166337,11007,0.6110351085662842
1545693663.4303157,11107,0.8813217282295227
1545693690.2991889,11207,0.6124762296676636
1545693717.2772079,11307,0.7372381687164307
1545693744.1062267,11407,0.7605459690093994
1545693770.7908723,11507,0.46365687251091003
1545693797.418619,11607,0.6983357667922974
1545693824.0658388,11707,0.5599105358123779
1545693851.0319364,11807,0.8573589324951172
1545693878.315959,11907,0.5906060934066772
1545693905.537187,12007,0.6502457857131958
1545695334.4523942,12108,0.4717205762863159
1545695363.8279586,12208,0.7228249311447144
1545695391.136235,12308,0.6361122131347656
1545695418.4393365,12408,0.7673879861831665
1545695445.710667,12508,1.0332448482513428
1545695472.8799143,12608,0.4354017376899719
1545695500.198736,12708,1.0898480415344238
1545695527.519228,12808,0.6730017066001892
1545695554.7898486,12908,0.5091172456741333
1545695582.0724967,13008,0.7598099708557129
1545695609.3810077,13108,0.6501507759094238
1545695636.5805645,13208,0.7126738429069519
1545695663.9082425,13308,0.4738938808441162
1545695691.1866024,13408,0.44149327278137207
1545695718.3948712,13508,0.6167420744895935
1545695745.7296872,13608,0.6570080518722534
1545695773.1445744,13708,0.610560417175293
1545695800.4145763,13808,0.4571428894996643
1545695827.74805,13908,1.0361104011535645
1545695855.0305767,14008,0.44742271304130554
1545695882.490628,14108,0.7107215523719788
1545698640.2151392,14190,0.5312269330024719
1545698669.6856031,14290,0.596523642539978
1545698697.0941803,14390,0.6537227630615234
1545698724.4329653,14490,0.21885278820991516
1545698751.7319818,14590,0.5653411746025085
1545698779.1814644,14690,0.7125949263572693
1545698806.417072,14790,0.7118831872940063
1545698833.7541091,14890,0.6664835214614868
1545725982.9190707,16269,0.5588701963424683
1545726012.1645434,16369,0.41363972425460815
1545726042.0632727,16469,0.5249562859535217
1545726068.9407363,16569,0.3928091824054718
1545726095.8513832,16669,0.5874308347702026
1545726124.090808,16769,0.4659844636917114
1545726151.1297677,16869,0.7280040383338928
1545726178.118627,16969,0.9013694524765015
1545726207.8233454,17069,0.444515585899353
1545726234.854193,17169,0.7093701362609863
1545726264.6342876,17269,0.6325709223747253
1545726291.64128,17369,0.8633745908737183
1545726318.7028468,17469,0.6667938232421875
1545726348.6518106,17569,0.6106873750686646
1545726375.802111,17669,0.6911265850067139
1545726405.0453832,17769,0.5187443494796753
1545726432.8473816,17869,0.8110300302505493
1545726459.8521535,17969,0.4844144582748413
1545726488.6981096,18069,0.5923218727111816
1545726515.7795615,18169,0.5086907744407654
1545730712.84423,18202,0.3799201250076294
1545730742.8921185,18302,0.36517277359962463
1545730770.5805504,18402,0.6529302000999451
1545730798.1836498,18502,0.4629249572753906
1545730825.7078202,18602,0.6089854836463928
1545730853.2458832,18702,0.6631965041160583
1545730880.8236825,18802,0.6374226808547974
1545730908.4091973,18902,0.47393104434013367
1545730935.968728,19002,0.762029767036438
1545730963.3394837,19102,0.4535762071609497
1545730990.9373763,19202,0.47980573773384094
1545731018.4995031,19302,0.5832381248474121
1545731046.0133865,19402,0.788505494594574
1545731073.4963007,19502,0.526620626449585
1545731101.095432,19602,0.3403186798095703
1545731128.6778514,19702,0.42080140113830566
1545731156.160818,19802,0.6446180939674377
1545731183.7883062,19902,0.4570644795894623
1545731211.2932498,20002,0.5211350321769714
1545731238.8407097,20102,0.595070481300354
1545731266.2067406,20202,0.6500862836837769
1545732775.7010791,20261,0.5288219451904297
1545732805.0873258,20361,0.2858465313911438
1545732832.367772,20461,0.3353050947189331
1545732859.694718,20561,0.33645930886268616
1545732886.9466515,20661,0.5225306749343872
1545732914.2165556,20761,0.4231812357902527
1545732941.6018038,20861,0.5133822560310364
1545732968.8847134,20961,0.5601384043693542
1545732996.2196217,21061,0.6275296211242676
1545733023.570927,21161,0.7580817341804504
1545733050.9329474,21261,0.4473639726638794
1545733078.259548,21361,0.4206257462501526
1545733105.7117026,21461,0.6616711616516113
1545733132.946065,21561,0.49966612458229065
1545733160.1937437,21661,0.4056849181652069
1545733187.4573622,21761,0.32459673285484314
1545733214.8295314,21861,0.3931339979171753
1545733242.2632008,21961,0.6520856022834778
1545733269.4093654,22061,0.3793318569660187
1545733296.6243703,22161,0.4968782365322113
1545733323.9529645,22261,0.42419758439064026
1545734800.304894,22340,0.28304436802864075
1545734829.6366534,22440,0.4558086395263672
1545734856.3851442,22540,0.6056789755821228
1545734883.2029066,22640,0.3169516623020172
1545734910.1812315,22740,0.4748767614364624
1545734937.7091172,22840,0.393900603055954
1545734965.366362,22940,0.583107590675354
1545734992.8770876,23040,0.36167997121810913
1545735020.4802217,23140,0.4049127995967865
1545735048.0732057,23240,0.42046791315078735
1545735075.6007311,23340,0.2576342821121216
1545735103.180425,23440,0.3145853281021118
1545735130.7668283,23540,0.7590089440345764
1545735158.3846204,23640,0.5072129964828491
1545735185.9060166,23740,0.39567697048187256
1545735213.5637462,23840,0.4752364754676819
1545735241.1189182,23940,0.48799824714660645
1545735268.6689038,24040,0.4505947232246399
